id_municipio,projecao_2033_esgoto,inclinacao_esgoto_aa,n_obs_esgoto,classificacao_2033_esgoto,sigla_uf,regiao,porte,populacao_urbana
1718550,,,0.0,,TO,Norte,<5 mil,2042.0
1718659,,,0.0,,TO,Norte,<5 mil,2030.0
1718709,,,0.0,,TO,Norte,<5 mil,1153.0
1718758,,,0.0,,TO,Norte,<5 mil,2501.0
1718808,98.32299999999123,4.165999999999514,4.0,on_track,TO,Norte,<5 mil,4437.0
1718840,,,0.0,,TO,Norte,<5 mil,1788.0
1718865,,,0.0,,TO,Norte,5-20 mil,5034.0
1718881,,,0.0,,TO,Norte,<5 mil,2108.0
1718899,,,0.0,,TO,Norte,<5 mil,1038.0
1718907,,,0.0,,TO,Norte,<5 mil,3138.0
1719004,,,0.0,,TO,Norte,<5 mil,1875.0
1720002,,,0.0,,TO,Norte,<5 mil,1630.0
1720101,,,0.0,,TO,Norte,<5 mil,3216.0
1720150,,,0.0,,TO,Norte,<5 mil,1043.0
1720200,,,0.0,,TO,Norte,<5 mil,3024.0
1720259,,,0.0,,TO,Norte,<5 mil,1695.0
1720309,,,0.0,,TO,Norte,<5 mil,3754.0
1720499,,,0.0,,TO,Norte,<5 mil,2391.0
1720655,,,0.0,,TO,Norte,<5 mil,4369.0
1720804,89.83333333333576,6.135000000000253,3.0,at_risk,TO,Norte,<5 mil,4777.0
1720853,,,0.0,,TO,Norte,<5 mil,1274.0
1720903,,,2.0,,TO,Norte,5-20 mil,11979.0
1720937,,,0.0,,TO,Norte,<5 mil,1748.0
1720978,76.36773153125341,2.017041929043115,16.0,will_not_meet,TO,Norte,<5 mil,1506.0
1721000,88.86841229286983,2.2515285787283563,20.0,at_risk,TO,Norte,100-500 mil,304305.0
1721109,,,0.0,,TO,Norte,<5 mil,3373.0
1721208,91.1975151515162,3.7804848484847016,10.0,on_track,TO,Norte,5-20 mil,18481.0
1721257,,,0.0,,TO,Norte,<5 mil,1153.0
1721307,,,0.0,,TO,Norte,<5 mil,1414.0
1722081,,,0.0,,TO,Norte,5-20 mil,6297.0
1722107,,,0.0,,TO,Norte,5-20 mil,9752.0
2100055,,,2.0,,MA,Nordeste,50-100 mil,85558.0
2100105,,,0.0,,MA,Nordeste,<5 mil,3632.0
2100154,,,1.0,,MA,Nordeste,<5 mil,3316.0
2100204,,,0.0,,MA,Nordeste,5-20 mil,6480.0
2100303,,,0.0,,MA,Nordeste,5-20 mil,15357.0
2100402,,,0.0,,MA,Nordeste,<5 mil,2352.0
2100436,,,0.0,,MA,Nordeste,20-50 mil,22105.0
2100477,,,0.0,,MA,Nordeste,5-20 mil,10117.0
2100501,,,1.0,,MA,Nordeste,5-20 mil,7333.0
2100550,40.15599999999449,-3.528000000000494,4.0,will_not_meet,MA,Nordeste,5-20 mil,5241.0
2100600,,,0.0,,MA,Nordeste,5-20 mil,16620.0
2100709,,,0.0,,MA,Nordeste,5-20 mil,7536.0
2100808,,,0.0,,MA,Nordeste,5-20 mil,8251.0
2100832,,,0.0,,MA,Nordeste,5-20 mil,10769.0
2100873,,,0.0,,MA,Nordeste,5-20 mil,6032.0
2100907,,,0.0,,MA,Nordeste,5-20 mil,13346.0
2100956,,,0.0,,MA,Nordeste,5-20 mil,12996.0
2101004,,,1.0,,MA,Nordeste,5-20 mil,17680.0
2101103,,,0.0,,MA,Nordeste,5-20 mil,5044.0
2101202,8.473281900563691,-0.05895909870191514,18.0,will_not_meet,MA,Nordeste,50-100 mil,81815.0
2101251,,,0.0,,MA,Nordeste,<5 mil,3885.0
2101301,,,0.0,,MA,Nordeste,5-20 mil,9796.0
2101350,,,0.0,,MA,Nordeste,<5 mil,1532.0
2101400,,,1.0,,MA,Nordeste,50-100 mil,84465.0
2101509,,,0.0,,MA,Nordeste,5-20 mil,11025.0
2101608,,,0.0,,MA,Nordeste,50-100 mil,55430.0
2101707,78.39581818181432,3.2871818181814714,11.0,will_not_meet,MA,Nordeste,20-50 mil,25651.0
2101731,,,0.0,,MA,Nordeste,<5 mil,3638.0
2101772,,,0.0,,MA,Nordeste,<5 mil,4728.0
2101806,,,0.0,,MA,Nordeste,<5 mil,2902.0
2101905,,,1.0,,MA,Nordeste,5-20 mil,6916.0
2101939,,,0.0,,MA,Nordeste,<5 mil,2365.0
2101970,,,2.0,,MA,Nordeste,5-20 mil,6004.0
2102002,,,0.0,,MA,Nordeste,5-20 mil,17629.0
2102036,,,0.0,,MA,Nordeste,5-20 mil,16563.0
2102077,,,0.0,,MA,Nordeste,<5 mil,4678.0
2102101,,,0.0,,MA,Nordeste,5-20 mil,13650.0
2102150,,,0.0,,MA,Nordeste,<5 mil,4523.0
2102200,,,0.0,,MA,Nordeste,5-20 mil,8991.0
2102309,,,0.0,,MA,Nordeste,5-20 mil,17827.0
2102325,,,1.0,,MA,Nordeste,20-50 mil,40374.0
2102358,7.2642957746497245,-0.1438732394364987,7.0,will_not_meet,MA,Nordeste,<5 mil,4338.0
2102374,0.4646428571429695,-0.028214285714279107,7.0,will_not_meet,MA,Nordeste,<5 mil,4234.0
2102408,,,0.0,,MA,Nordeste,<5 mil,4128.0
2102507,,,0.0,,MA,Nordeste,<5 mil,4560.0
2102556,,,0.0,,MA,Nordeste,5-20 mil,11543.0
2102606,,,0.0,,MA,Nordeste,5-20 mil,13115.0
2102705,,,0.0,,MA,Nordeste,5-20 mil,14092.0
2102754,,,0.0,,MA,Nordeste,5-20 mil,5734.0
2102804,0.0,-0.47321428571423846,6.0,will_not_meet,MA,Nordeste,5-20 mil,16367.0
2102903,,,0.0,,MA,Nordeste,5-20 mil,17764.0
2103000,11.48384615384623,0.4930769230769038,14.0,will_not_meet,MA,Nordeste,100-500 mil,126962.0
2103109,,,1.0,,MA,Nordeste,<5 mil,2434.0
2103125,,,0.0,,MA,Nordeste,<5 mil,4528.0
2103158,,,0.0,,MA,Nordeste,5-20 mil,7325.0
2103174,,,0.0,,MA,Nordeste,5-20 mil,6585.0
2103208,,,0.0,,MA,Nordeste,50-100 mil,58185.0
2103257,,,1.0,,MA,Nordeste,5-20 mil,6554.0
2103307,5.152072072072087,-0.1500225225225176,16.0,will_not_meet,MA,Nordeste,50-100 mil,84705.0
2103406,,,0.0,,MA,Nordeste,20-50 mil,41259.0
2103505,,,0.0,,MA,Nordeste,20-50 mil,27085.0
2103554,,,1.0,,MA,Nordeste,5-20 mil,7879.0
2103604,3.342999999999165,-0.22100000000008418,5.0,will_not_meet,MA,Nordeste,20-50 mil,45891.0
2103703,,,0.0,,MA,Nordeste,20-50 mil,22207.0
2103752,,,1.0,,MA,Nordeste,5-20 mil,10774.0
2103802,,,0.0,,MA,Nordeste,5-20 mil,15740.0
2103901,,,0.0,,MA,Nordeste,5-20 mil,5742.0
2104008,,,0.0,,MA,Nordeste,5-20 mil,9230.0
2104057,44.699459459451646,2.5805405405399084,5.0,will_not_meet,MA,Nordeste,20-50 mil,30592.0
2104073,,,1.0,,MA,Nordeste,<5 mil,2012.0
2104099,,,1.0,,MA,Nordeste,5-20 mil,6260.0
2104107,,,1.0,,MA,Nordeste,5-20 mil,7631.0
2104206,,,0.0,,MA,Nordeste,5-20 mil,11212.0
2104305,,,0.0,,MA,Nordeste,5-20 mil,7652.0
2104404,,,0.0,,MA,Nordeste,5-20 mil,7979.0
2104503,,,0.0,,MA,Nordeste,5-20 mil,7102.0
2104552,,,0.0,,MA,Nordeste,5-20 mil,8202.0
2104602,,,0.0,,MA,Nordeste,<5 mil,4312.0
2104628,,,0.0,,MA,Nordeste,5-20 mil,5569.0
2104651,,,0.0,,MA,Nordeste,<5 mil,3643.0
2104677,,,0.0,,MA,Nordeste,5-20 mil,16008.0
2104701,,,0.0,,MA,Nordeste,<5 mil,2969.0
2104800,,,0.0,,MA,Nordeste,20-50 mil,42171.0
2104909,,,0.0,,MA,Nordeste,5-20 mil,6843.0
2105005,,,1.0,,MA,Nordeste,5-20 mil,11691.0
2105104,,,0.0,,MA,Nordeste,5-20 mil,8524.0
2105153,,,0.0,,MA,Nordeste,5-20 mil,7157.0
2105203,150.0,12.070000000000293,3.0,on_track,MA,Nordeste,5-20 mil,6913.0
2105302,66.36140598531847,0.8958159232071929,22.0,will_not_meet,MA,Nordeste,100-500 mil,246369.0
2105351,,,0.0,,MA,Nordeste,<5 mil,4855.0
2105401,94.55000000001019,6.715000000000319,4.0,on_track,MA,Nordeste,20-50 mil,38644.0
2105427,,,0.0,,MA,Nordeste,5-20 mil,18542.0
2105450,,,1.0,,MA,Nordeste,<5 mil,4590.0
2105476,,,0.0,,MA,Nordeste,<5 mil,2647.0
2105500,,,0.0,,MA,Nordeste,5-20 mil,17816.0
2105609,,,0.0,,MA,Nordeste,5-20 mil,6267.0
2105658,,,0.0,,MA,Nordeste,<5 mil,3039.0
2105708,,,0.0,,MA,Nordeste,20-50 mil,33225.0
2105807,,,0.0,,MA,Nordeste,<5 mil,3975.0
2105906,,,0.0,,MA,Nordeste,5-20 mil,5366.0
2105922,,,0.0,,MA,Nordeste,<5 mil,4594.0
2105948,,,0.0,,MA,Nordeste,5-20 mil,5510.0
2105963,,,0.0,,MA,Nordeste,,
2105989,100.00000000000014,8.875514052403242e-15,4.0,on_track,MA,Nordeste,<5 mil,3458.0
2106003,,,0.0,,MA,Nordeste,5-20 mil,7102.0
2106102,,,0.0,,MA,Nordeste,5-20 mil,6852.0
2106201,,,0.0,,MA,Nordeste,5-20 mil,5931.0
2106300,,,0.0,,MA,Nordeste,5-20 mil,10309.0
2106326,,,1.0,,MA,Nordeste,5-20 mil,17680.0
2106359,,,0.0,,MA,Nordeste,<5 mil,1116.0
2106375,,,0.0,,MA,Nordeste,5-20 mil,10744.0
2106409,,,0.0,,MA,Nordeste,5-20 mil,8060.0
2106508,100.00000000000003,2.858731204861001e-15,3.0,on_track,MA,Nordeste,5-20 mil,9575.0
2106607,,,0.0,,MA,Nordeste,5-20 mil,12120.0
2106631,,,0.0,,MA,Nordeste,5-20 mil,5874.0
2106706,,,0.0,,MA,Nordeste,5-20 mil,9645.0
2106755,,,0.0,,MA,Nordeste,20-50 mil,23270.0
2106805,,,0.0,,MA,Nordeste,5-20 mil,9565.0
2106904,,,0.0,,MA,Nordeste,5-20 mil,12556.0
2107001,,,0.0,,MA,Nordeste,<5 mil,4936.0
2107100,,,0.0,,MA,Nordeste,5-20 mil,7447.0
2107209,,,0.0,,MA,Nordeste,5-20 mil,5280.0
2107258,,,0.0,,MA,Nordeste,<5 mil,2474.0
2107308,,,0.0,,MA,Nordeste,<5 mil,2934.0
2107357,100.00000000000009,5.492489383127289e-15,3.0,on_track,MA,Nordeste,5-20 mil,13160.0
2107407,,,0.0,,MA,Nordeste,5-20 mil,10115.0
2107506,90.42924444444543,3.3985333333333902,9.0,on_track,MA,Nordeste,50-100 mil,93913.0
2107605,,,0.0,,MA,Nordeste,<5 mil,3657.0
2107704,,,0.0,,MA,Nordeste,5-20 mil,16896.0
2107803,,,0.0,,MA,Nordeste,5-20 mil,13734.0
2107902,,,0.0,,MA,Nordeste,,
2108009,,,0.0,,MA,Nordeste,5-20 mil,13415.0
2108058,,,0.0,,MA,Nordeste,5-20 mil,5223.0
2108108,,,1.0,,MA,Nordeste,5-20 mil,11371.0
2108207,,,2.0,,MA,Nordeste,20-50 mil,32691.0
2108256,,,0.0,,MA,Nordeste,5-20 mil,6623.0
2108306,,,0.0,,MA,Nordeste,5-20 mil,18879.0
2108405,,,0.0,,MA,Nordeste,<5 mil,3819.0
2108454,,,0.0,,MA,Nordeste,5-20 mil,8604.0
2108504,,,0.0,,MA,Nordeste,20-50 mil,23881.0
2108603,,,0.0,,MA,Nordeste,50-100 mil,50054.0
2108702,,,0.0,,MA,Nordeste,5-20 mil,12039.0
2108801,,,0.0,,MA,Nordeste,5-20 mil,12065.0
2108900,,,0.0,,MA,Nordeste,5-20 mil,7363.0
2109007,1.4699999999999633,0.024999999999995835,3.0,will_not_meet,MA,Nordeste,5-20 mil,18873.0
2109056,,,0.0,,MA,Nordeste,<5 mil,2373.0
2109106,,,0.0,,MA,Nordeste,20-50 mil,34527.0
2109205,,,0.0,,MA,Nordeste,<5 mil,4619.0
2109239,35.2740000000008,1.5583225806451544,6.0,will_not_meet,MA,Nordeste,<5 mil,4363.0
2109270,,,0.0,,MA,Nordeste,<5 mil,4801.0
2109304,,,1.0,,MA,Nordeste,<5 mil,4842.0
2109403,,,0.0,,MA,Nordeste,<5 mil,4778.0
2109452,,,0.0,,MA,Nordeste,5-20 mil,19215.0
2109502,,,0.0,,MA,Nordeste,5-20 mil,10245.0
2109551,9.540000000000077,0.06600000000000628,4.0,will_not_meet,MA,Nordeste,<5 mil,3864.0
2109601,,,0.0,,MA,Nordeste,20-50 mil,25406.0
2109700,,,0.0,,MA,Nordeste,<5 mil,2939.0
2109759,,,0.0,,MA,Nordeste,<5 mil,2558.0
2109809,,,0.0,,MA,Nordeste,20-50 mil,21440.0
2109908,,,0.0,,MA,Nordeste,50-100 mil,85174.0
2110005,,,0.0,,MA,Nordeste,20-50 mil,25462.0
2110039,,,1.0,,MA,Nordeste,5-20 mil,14172.0
2110104,,,0.0,,MA,Nordeste,5-20 mil,12539.0
2110203,,,0.0,,MA,Nordeste,5-20 mil,17849.0
2110237,,,0.0,,MA,Nordeste,<5 mil,2165.0
2110302,,,1.0,,MA,Nordeste,5-20 mil,5823.0
2110401,,,2.0,,MA,Nordeste,5-20 mil,11651.0
2110500,,,0.0,,MA,Nordeste,20-50 mil,26539.0
2110609,,,1.0,,MA,Nordeste,5-20 mil,12847.0
2110658,,,0.0,,MA,Nordeste,5-20 mil,5291.0
2110708,,,0.0,,MA,Nordeste,5-20 mil,17717.0
2110807,,,0.0,,MA,Nordeste,<5 mil,1572.0
2110856,,,0.0,,MA,Nordeste,5-20 mil,5694.0
2110906,,,0.0,,MA,Nordeste,<5 mil,4131.0
2111003,,,0.0,,MA,Nordeste,5-20 mil,5563.0
2111029,,,0.0,,MA,Nordeste,<5 mil,3310.0
2111052,,,0.0,,MA,Nordeste,5-20 mil,5461.0
2111078,,,0.0,,MA,Nordeste,5-20 mil,7227.0
2111102,,,0.0,,MA,Nordeste,20-50 mil,21503.0
2111201,72.668115942035,1.1912681159423222,7.0,will_not_meet,MA,Nordeste,20-50 mil,41710.0
2111250,,,0.0,,MA,Nordeste,<5 mil,3063.0
2111300,97.9695822102426,1.0807508663842775,24.0,on_track,MA,Nordeste,500 mil+,1054007.0
2111409,,,0.0,,MA,Nordeste,5-20 mil,7288.0
2111508,,,1.0,,MA,Nordeste,20-50 mil,30663.0
2111532,,,0.0,,MA,Nordeste,5-20 mil,11381.0
2111573,,,1.0,,MA,Nordeste,<5 mil,2580.0
2111607,,,0.0,,MA,Nordeste,5-20 mil,13692.0
2111631,,,1.0,,MA,Nordeste,<5 mil,1444.0
2111672,,,0.0,,MA,Nordeste,<5 mil,3274.0
2111706,,,0.0,,MA,Nordeste,5-20 mil,5845.0
2111722,,,0.0,,MA,Nordeste,<5 mil,4326.0
2111748,,,0.0,,MA,Nordeste,5-20 mil,6782.0
2111763,,,0.0,,MA,Nordeste,5-20 mil,6789.0
2111789,,,0.0,,MA,Nordeste,<5 mil,3979.0
2111805,,,0.0,,MA,Nordeste,5-20 mil,5441.0
2111904,,,0.0,,MA,Nordeste,5-20 mil,5033.0
2111953,,,0.0,,MA,Nordeste,<5 mil,3531.0
2112001,68.83999999999833,-1.935000000000102,3.0,will_not_meet,MA,Nordeste,5-20 mil,5152.0
2112100,,,0.0,,MA,Nordeste,5-20 mil,18247.0
2112209,125.6260000000184,8.834000000002389,5.0,on_track,MA,Nordeste,100-500 mil,148917.0
2112233,,,2.0,,MA,Nordeste,5-20 mil,18960.0
2112274,,,0.0,,MA,Nordeste,<5 mil,2865.0
2112308,,,0.0,,MA,Nordeste,5-20 mil,19327.0
2112407,,,0.0,,MA,Nordeste,5-20 mil,11503.0
2112456,,,0.0,,MA,Nordeste,5-20 mil,11833.0
2112506,150.0,11.591000000001534,4.0,on_track,MA,Nordeste,20-50 mil,21206.0
2112605,,,0.0,,MA,Nordeste,20-50 mil,23891.0
2112704,,,0.0,,MA,Nordeste,20-50 mil,31224.0
2112803,,,0.0,,MA,Nordeste,20-50 mil,27720.0
2112852,50.0,1.671317815196574e-16,3.0,will_not_meet,MA,Nordeste,5-20 mil,7585.0
2112902,,,0.0,,MA,Nordeste,5-20 mil,15636.0
2113009,,,0.0,,MA,Nordeste,5-20 mil,16105.0
2114007,,,0.0,,MA,Nordeste,20-50 mil,32105.0
2200053,,,0.0,,PI,Nordeste,<5 mil,950.0
2200103,,,0.0,,PI,Nordeste,<5 mil,3620.0
2200202,81.73428571428758,3.7085714285715445,7.0,at_risk,PI,Nordeste,5-20 mil,15488.0
2200251,,,1.0,,PI,Nordeste,<5 mil,2792.0
2200277,,,0.0,,PI,Nordeste,<5 mil,2709.0
2200301,,,0.0,,PI,Nordeste,5-20 mil,7071.0
2200400,5.586025641025515,-0.1151398601398659,12.0,will_not_meet,PI,Nordeste,20-50 mil,28699.0
2200459,,,0.0,,PI,Nordeste,<5 mil,2002.0
2200509,,,0.0,,PI,Nordeste,5-20 mil,9015.0
2200608,,,0.0,,PI,Nordeste,5-20 mil,5298.0
2200707,,,0.0,,PI,Nordeste,<5 mil,4946.0
2200806,99.99999999999997,-4.586495415190095e-17,7.0,on_track,PI,Nordeste,<5 mil,2324.0
2200905,,,0.0,,PI,Nordeste,<5 mil,3454.0
2200954,,,1.0,,PI,Nordeste,,
2201002,,,0.0,,PI,Nordeste,<5 mil,2446.0
2201051,,,0.0,,PI,Nordeste,<5 mil,3547.0
2201101,,,0.0,,PI,Nordeste,5-20 mil,6892.0
2201150,,,0.0,,PI,Nordeste,5-20 mil,7249.0
2201200,,,0.0,,PI,Nordeste,20-50 mil,23334.0
2201309,,,0.0,,PI,Nordeste,<5 mil,1946.0
2201408,,,1.0,,PI,Nordeste,5-20 mil,5090.0
2201507,,,0.0,,PI,Nordeste,5-20 mil,10046.0
2201556,,,0.0,,PI,Nordeste,<5 mil,1331.0
2201572,,,0.0,,PI,Nordeste,<5 mil,1761.0
2201606,,,1.0,,PI,Nordeste,5-20 mil,6620.0
2201705,,,0.0,,PI,Nordeste,<5 mil,4035.0
2201770,,,0.0,,PI,Nordeste,<5 mil,1658.0
2201804,57.29500000000371,3.2360000000001525,4.0,will_not_meet,PI,Nordeste,<5 mil,1802.0
2201903,129.50099999999657,7.1469999999997285,5.0,on_track,PI,Nordeste,5-20 mil,19924.0
2201919,,,0.0,,PI,Nordeste,<5 mil,1762.0
2201929,,,0.0,,PI,Nordeste,<5 mil,1728.0
2201945,,,0.0,,PI,Nordeste,<5 mil,2774.0
2201960,,,0.0,,PI,Nordeste,<5 mil,3657.0
2201988,,,0.0,,PI,Nordeste,<5 mil,1416.0
2202000,,,0.0,,PI,Nordeste,5-20 mil,10703.0
2202026,,,0.0,,PI,Nordeste,<5 mil,2515.0
2202059,,,0.0,,PI,Nordeste,<5 mil,1781.0
2202075,,,2.0,,PI,Nordeste,<5 mil,1193.0
2202083,,,0.0,,PI,Nordeste,<5 mil,2779.0
2202091,,,0.0,,PI,Nordeste,<5 mil,1662.0
2202109,,,0.0,,PI,Nordeste,<5 mil,1881.0
2202133,52.62033762058127,2.0619131832799034,7.0,will_not_meet,PI,Nordeste,<5 mil,1680.0
2202174,,,0.0,,PI,Nordeste,<5 mil,1475.0
2202208,,,0.0,,PI,Nordeste,20-50 mil,34837.0
2202251,,,0.0,,PI,Nordeste,<5 mil,1746.0
2202307,,,0.0,,PI,Nordeste,5-20 mil,11856.0
2202406,,,0.0,,PI,Nordeste,5-20 mil,6647.0
2202455,,,0.0,,PI,Nordeste,<5 mil,1233.0
2202505,,,0.0,,PI,Nordeste,<5 mil,4342.0
2202539,,,0.0,,PI,Nordeste,<5 mil,1040.0
2202554,39.300000000000864,-0.9999999999999666,3.0,will_not_meet,PI,Nordeste,<5 mil,1669.0
2202604,,,0.0,,PI,Nordeste,5-20 mil,12343.0
2202653,,,0.0,,PI,Nordeste,<5 mil,1050.0
2202703,,,1.0,,PI,Nordeste,5-20 mil,12881.0
2202711,,,0.0,,PI,Nordeste,<5 mil,2893.0
2202729,,,0.0,,PI,Nordeste,<5 mil,1976.0
2202737,,,0.0,,PI,Nordeste,<5 mil,1245.0
2202752,,,0.0,,PI,Nordeste,5-20 mil,5259.0
2202778,,,0.0,,PI,Nordeste,<5 mil,2727.0
2202802,,,0.0,,PI,Nordeste,<5 mil,2540.0
2202851,,,0.0,,PI,Nordeste,<5 mil,1539.0
2202901,28.0212332495812,0.5790148659966586,17.0,will_not_meet,PI,Nordeste,5-20 mil,16535.0
2203008,,,0.0,,PI,Nordeste,<5 mil,3140.0
2203107,,,1.0,,PI,Nordeste,5-20 mil,7613.0
2203206,,,0.0,,PI,Nordeste,5-20 mil,7545.0
2203230,,,0.0,,PI,Nordeste,<5 mil,979.0
2203271,,,0.0,,PI,Nordeste,<5 mil,1527.0
2203305,,,0.0,,PI,Nordeste,5-20 mil,11351.0
2203354,,,0.0,,PI,Nordeste,<5 mil,2501.0
2203404,,,0.0,,PI,Nordeste,<5 mil,3774.0
2203420,,,0.0,,PI,Nordeste,<5 mil,978.0
2203453,,,1.0,,PI,Nordeste,<5 mil,2047.0
2203503,,,0.0,,PI,Nordeste,5-20 mil,10151.0
2203602,,,0.0,,PI,Nordeste,<5 mil,4049.0
2203701,,,1.0,,PI,Nordeste,20-50 mil,24498.0
2203750,0.0,-11.903571428572201,3.0,will_not_meet,PI,Nordeste,<5 mil,1403.0
2203800,,,1.0,,PI,Nordeste,<5 mil,2030.0
2203859,,,0.0,,PI,Nordeste,<5 mil,888.0
2203909,14.934285714288308,0.6585714285716509,8.0,will_not_meet,PI,Nordeste,50-100 mil,52067.0
2204006,,,0.0,,PI,Nordeste,<5 mil,3344.0
2204105,,,0.0,,PI,Nordeste,<5 mil,2069.0
2204154,,,0.0,,PI,Nordeste,<5 mil,1295.0
2204204,,,0.0,,PI,Nordeste,<5 mil,4364.0
2204303,26.44835616438104,-5.577945205479694,3.0,will_not_meet,PI,Nordeste,5-20 mil,7664.0
2204352,,,0.0,,PI,Nordeste,<5 mil,1216.0
2204402,,,0.0,,PI,Nordeste,5-20 mil,6161.0
2204501,124.65000000001055,5.627000000000481,4.0,on_track,PI,Nordeste,5-20 mil,10061.0
2204550,,,0.0,,PI,Nordeste,<5 mil,1325.0
2204600,,,0.0,,PI,Nordeste,<5 mil,3188.0
2204659,24.923333333326696,0.4824999999995183,6.0,will_not_meet,PI,Nordeste,5-20 mil,7924.0
2204709,,,1.0,,PI,Nordeste,5-20 mil,7517.0
2204808,,,0.0,,PI,Nordeste,5-20 mil,6076.0
2204907,,,0.0,,PI,Nordeste,<5 mil,1947.0
2205003,,,0.0,,PI,Nordeste,<5 mil,2635.0
2205102,,,0.0,,PI,Nordeste,5-20 mil,6149.0
2205151,,,0.0,,PI,Nordeste,<5 mil,1023.0
2205201,,,0.0,,PI,Nordeste,5-20 mil,9073.0
2205250,,,0.0,,PI,Nordeste,<5 mil,1241.0
2205276,,,0.0,,PI,Nordeste,<5 mil,932.0
2205300,,,0.0,,PI,Nordeste,<5 mil,2499.0
2205359,114.96921212121015,5.398787878787564,10.0,on_track,PI,Nordeste,<5 mil,711.0
2205409,,,2.0,,PI,Nordeste,<5 mil,4434.0
2205458,,,0.0,,PI,Nordeste,,
2205508,5.216761904761893,-0.0008571428571437568,6.0,will_not_meet,PI,Nordeste,20-50 mil,22983.0
2205516,,,0.0,,PI,Nordeste,<5 mil,1707.0
2205524,,,0.0,,PI,Nordeste,<5 mil,1702.0
2205532,,,0.0,,PI,Nordeste,<5 mil,918.0
2205540,,,0.0,,PI,Nordeste,<5 mil,1695.0
2205557,,,0.0,,PI,Nordeste,<5 mil,3271.0
2205565,,,0.0,,PI,Nordeste,<5 mil,1024.0
2205573,,,0.0,,PI,Nordeste,<5 mil,2214.0
2205581,,,0.0,,PI,Nordeste,<5 mil,1769.0
2205599,,,0.0,,PI,Nordeste,<5 mil,1854.0
2205607,,,0.0,,PI,Nordeste,<5 mil,3950.0
2205706,0.0,-49.94000000000285,3.0,will_not_meet,PI,Nordeste,5-20 mil,13603.0
2205805,,,0.0,,PI,Nordeste,5-20 mil,13697.0
2205854,,,2.0,,PI,Nordeste,<5 mil,3590.0
2205904,,,0.0,,PI,Nordeste,<5 mil,3403.0
2205953,,,1.0,,PI,Nordeste,5-20 mil,7335.0
2206001,,,2.0,,PI,Nordeste,<5 mil,3923.0
2206050,,,0.0,,PI,Nordeste,<5 mil,731.0
2206100,,,0.0,,PI,Nordeste,5-20 mil,5028.0
2206209,,,0.0,,PI,Nordeste,5-20 mil,11246.0
2206308,,,0.0,,PI,Nordeste,<5 mil,850.0
2206357,,,0.0,,PI,Nordeste,<5 mil,1659.0
2206407,,,0.0,,PI,Nordeste,5-20 mil,5427.0
2206506,,,0.0,,PI,Nordeste,<5 mil,3671.0
2206605,,,0.0,,PI,Nordeste,<5 mil,3060.0
2206654,,,2.0,,PI,Nordeste,<5 mil,1563.0
2206670,,,0.0,,PI,Nordeste,<5 mil,2413.0
2206696,,,2.0,,PI,Nordeste,<5 mil,1847.0
2206704,,,0.0,,PI,Nordeste,<5 mil,3496.0
2206720,,,0.0,,PI,Nordeste,<5 mil,1767.0
2206753,,,1.0,,PI,Nordeste,<5 mil,1469.0
2206803,,,0.0,,PI,Nordeste,<5 mil,3938.0
2206902,,,0.0,,PI,Nordeste,<5 mil,3305.0
2206951,,,0.0,,PI,Nordeste,<5 mil,823.0
2207009,63.47055274608874,1.358507585558,16.0,will_not_meet,PI,Nordeste,20-50 mil,22922.0
2207108,,,2.0,,PI,Nordeste,<5 mil,1004.0
2207207,,,0.0,,PI,Nordeste,<5 mil,2430.0
2207306,,,0.0,,PI,Nordeste,<5 mil,2414.0
2207355,,,0.0,,PI,Nordeste,<5 mil,1448.0
2207405,,,0.0,,PI,Nordeste,<5 mil,1777.0
2207504,,,0.0,,PI,Nordeste,5-20 mil,5687.0
2207553,,,0.0,,PI,Nordeste,<5 mil,528.0
2207603,,,0.0,,PI,Nordeste,5-20 mil,5635.0
2207702,57.870000000003074,1.951333333333745,9.0,will_not_meet,PI,Nordeste,100-500 mil,145183.0
2207751,,,0.0,,PI,Nordeste,<5 mil,2365.0
2207777,,,0.0,,PI,Nordeste,<5 mil,1776.0
2207801,0.2799999999998306,-0.11400000000000762,4.0,will_not_meet,PI,Nordeste,5-20 mil,11086.0
2207850,,,0.0,,PI,Nordeste,<5 mil,1793.0
2207900,,,1.0,,PI,Nordeste,20-50 mil,23462.0
2207934,,,0.0,,PI,Nordeste,<5 mil,868.0
2207959,,,0.0,,PI,Nordeste,<5 mil,738.0
2208007,81.58007747068405,2.804165619765547,17.0,at_risk,PI,Nordeste,50-100 mil,62447.0
2208106,,,0.0,,PI,Nordeste,<5 mil,4965.0
2208205,,,1.0,,PI,Nordeste,5-20 mil,5537.0
2208304,,,0.0,,PI,Nordeste,20-50 mil,20224.0
2208403,,,1.0,,PI,Nordeste,20-50 mil,45977.0
2208502,128.41428571428696,6.212857142857175,7.0,on_track,PI,Nordeste,5-20 mil,7975.0
2208551,100.00000000000003,2.858731204861001e-15,3.0,on_track,PI,Nordeste,<5 mil,1921.0
2208601,,,0.0,,PI,Nordeste,<5 mil,2605.0
2208650,,,0.0,,PI,Nordeste,<5 mil,1222.0
2208700,,,1.0,,PI,Nordeste,5-20 mil,5598.0
2208809,,,0.0,,PI,Nordeste,5-20 mil,14138.0
2208858,,,0.0,,PI,Nordeste,<5 mil,2256.0
2208874,,,0.0,,PI,Nordeste,<5 mil,1087.0
